id,thana,lat,lon,case_no,date,serial,total_amo,t56,rubber_cartridge,rubber_cartridge1,tear_gas_grenade,baton_rounds,lethal,non_lethal,shotgun_shell
1,Shahbagh,23.72736443,90.38943744,২৮/২৯৪,19/07/2024,1,39,0,0,0,39,0,0,39,0
2,Shahbagh,23.72736443,90.38943744,২৮/২৯৪,19/07/2024,2,56,0,39,17,0,0,39,17,0
3,Shahbagh,23.72736443,90.38943744,২৮/২৯৪,19/07/2024,3,37,0,0,0,37,0,0,37,0
4,Shahbagh,23.72736443,90.38943744,২৮/২৯৪,19/07/2024,4,11,0,3,8,0,0,3,8,0
5,Shahbagh,23.72736443,90.38943744,২৮/২৯৪,19/07/2024,5,6,0,3,3,0,0,3,3,0
6,Shahbagh,23.72736443,90.38943744,২৮/২৯৪,19/07/2024,6,6,0,0,6,0,0,0,6,0
7,Shahbagh,23.72736443,90.38943744,২৮/২৯৪,19/07/2024,7,6,0,1,5,0,0,1,5,0
8,Shahbagh,23.72736443,90.38943744,২৮/২৯৪,19/07/2024,8,14,0,4,10,0,0,4,10,0
9,Shahbagh,23.72736443,90.38943744,২৮/২৯৪,19/07/2024,9,8,0,3,5,0,0,3,5,0
10,Shahbagh,23.72736443,90.38943744,২৮/২৯৪,19/07/2024,10,13,0,3,10,0,0,3,10,0
11,Shahbagh,23.72736443,90.38943744,২৮/২৯৪,19/07/2024,11,1,1,0,0,0,0,1,0,0
12,Shahbagh,23.72736443,90.38943744,২৮/২৯৪,19/07/2024,12,10,0,0,0,10,0,0,10,0
13,Shahbagh,23.72736443,90.38943744,২৮/২৯৪,19/07/2024,13,5,0,0,0,5,0,0,5,0
14,Shahbagh,23.72736443,90.38943744,২৮/২৯৪,19/07/2024,14,4,0,0,0,4,0,0,4,0
15,Shahbagh,23.72736443,90.38943744,২৮/২৯৪,19/07/2024,15,4,4,0,0,0,0,4,0,0
16,Shahbagh,23.72736443,90.38943744,২৮/২৯৪,19/07/2024,16,1,1,0,0,0,0,1,0,0
17,Shahbagh,23.72736443,90.38943744,২৮/২৯৪,19/07/2024,17,2,2,0,0,0,0,2,0,0
18,Shahbagh,23.72736443,90.38943744,২৮/২৯৪,19/07/2024,18,12,12,0,0,0,0,12,0,0
19,Shahbagh,23.72736443,90.38943744,২৮/২৯৪,19/07/2024,19,6,6,0,0,0,0,6,0,0
20,Shahbagh,23.72736443,90.38943744,২৮/২৯৪,19/07/2024,20,4,4,0,0,0,0,4,0,0
21,Shahbagh,23.72736443,90.38943744,২৮/২৯৪,19/07/2024,21,3,3,0,0,0,0,3,0,0
22,Shahbagh,23.72736443,90.38943744,২৮/২৯৪,19/07/2024,22,4,4,0,0,0,0,4,0,0
23,Shahbagh,23.72736443,90.38943744,২৮/২৯৪,19/07/2024,23,4,4,0,0,0,0,4,0,0
24,Shahbagh,23.72736443,90.38943744,২৮/২৯৪,19/07/2024,24,2,2,0,0,0,0,2,0,0
25,Shahbagh,23.72736443,90.38943744,২৭/২৯৩,18/07/2024,25,60,0,0,0,60,0,0,60,0
26,Shahbagh,23.72736443,90.38943744,২৭/২৯৩,18/07/2024,26,58,0,0,0,58,0,0,58,0
27,Shahbagh,23.72736443,90.38943744,২৭/২৯৩,18/07/2024,27,20,0,10,10,0,0,10,10,0
28,Shahbagh,23.72736443,90.38943744,২৭/২৯৩,18/07/2024,28,35,0,0,0,35,0,0,35,0
29,Shahbagh,23.72736443,90.38943744,২৭/২৯৩,18/07/2024,29,25,0,0,0,25,0,0,25,0
30,Shahbagh,23.72736443,90.38943744,২৭/২৯৩,18/07/2024,30,8,0,2,6,0,0,2,6,0
31,Shahbagh,23.72736443,90.38943744,২৭/২৯৩,18/07/2024,31,3,0,0,3,0,0,0,3,0
32,Shahbagh,23.72736443,90.38943744,২৭/২৯৩,18/07/2024,32,12,0,4,8,0,0,4,8,0
33,Shahbagh,23.72736443,90.38943744,২৭/২৯৩,18/07/2024,33,3,0,0,0,3,0,0,3,0
34,Shahbagh,23.72736443,90.38943744,২৭/২৯৩,18/07/2024,34,2,0,0,0,2,0,0,2,0
35,Shahbagh,23.72736443,90.38943744,২৭/২৯৩,18/07/2024,35,4,0,0,0,4,0,0,4,0
36,Shahbagh,23.72736443,90.38943744,২৭/২৯৩,18/07/2024,36,3,0,0,0,3,0,0,3,0
37,Shahbagh,23.72736443,90.38943744,২৭/২৯৩,18/07/2024,37,14,0,4,10,0,0,4,10,0
38,Shahbagh,23.72736443,90.38943744,২৭/২৯৩,18/07/2024,38,2,0,2,0,0,0,2,0,0
39,Shahbagh,23.72736443,90.38943744,২৭/২৯৩,18/07/2024,39,3,0,3,0,0,0,3,0,0
40,Shahbagh,23.72736443,90.38943744,২৭/২৯৩,18/07/2024,40,3,0,3,0,0,0,3,0,0
41,Shahbagh,23.72736443,90.38943744,২৭/২৯৩,18/07/2024,41,16,0,0,16,0,0,0,16,0
42,Shahbagh,23.72736443,90.38943744,২৭/২৯৩,18/07/2024,42,7,0,7,0,0,0,7,0,0
43,DU Area,23.73435586,90.39142227,২৫/২৯১,17/07/2024,43,6,0,0,6,0,0,0,6,0
44,DU Area,23.73435586,90.39142227,২৫/২৯১,17/07/2024,44,5,0,3,2,0,0,3,2,0
45,DU Area,23.73435586,90.39142227,২৫/২৯১,17/07/2024,45,4,0,0,4,0,0,0,4,0
46,DU Area,23.73435586,90.39142227,২৫/২৯১,17/07/2024,46,5,0,2,3,0,0,2,3,0
47,DU Area,23.73435586,90.39142227,২৫/২৯১,17/07/2024,47,9,0,0,9,0,0,0,9,0
48,DU Area,23.73435586,90.39142227,২৫/২৯১,17/07/2024,48,4,0,2,2,0,0,2,2,0
49,DU Area,23.73435586,90.39142227,২৫/২৯১,17/07/2024,49,6,0,1,5,0,0,1,5,0
50,DU Area,23.73435586,90.39142227,২৫/২৯১,17/07/2024,50,4,0,2,2,0,0,2,2,0
51,DU Area,23.73435586,90.39142227,২৫/২৯১,17/07/2024,51,5,0,0,5,0,0,0,5,0
52,DU Area,23.73435586,90.39142227,২৫/২৯১,17/07/2024,52,11,0,1,10,0,0,1,10,0
53,DU Area,23.73435586,90.39142227,২৫/২৯১,17/07/2024,53,14,0,4,10,0,0,4,10,0
54,DU Area,23.73435586,90.39142227,২৫/২৯১,17/07/2024,54,3,0,0,0,3,0,0,3,0
55,DU Area,23.73435586,90.39142227,২৫/২৯১,17/07/2024,55,3,0,0,0,3,0,0,3,0
56,DU Area,23.73435586,90.39142227,২৫/২৯১,17/07/2024,56,6,0,1,5,0,0,1,5,0
57,DU Area,23.73435586,90.39142227,২৫/২৯১,17/07/2024,57,20,0,5,15,0,0,5,15,0
58,DU Area,23.73435586,90.39142227,২৫/২৯১,17/07/2024,58,6,0,0,6,0,0,0,6,0
59,DU Area,23.73435586,90.39142227,২৫/২৯১,17/07/2024,59,7,0,6,1,0,0,6,1,0
60,DU Area,23.73435586,90.39142227,২৫/২৯১,17/07/2024,60,7,0,0,0,5,2,0,7,0
61,DU Area,23.73435586,90.39142227,২৫/২৯১,17/07/2024,61,5,0,0,0,5,0,0,5,0
62,DU Area,23.73435586,90.39142227,২৫/২৯১,17/07/2024,62,5,0,0,0,5,0,0,5,0
63,DU Area,23.73435586,90.39142227,২৫/২৯১,17/07/2024,63,4,0,0,0,4,0,0,4,0
64,DU Area,23.73435586,90.39142227,২৫/২৯১,17/07/2024,64,38,0,0,0,38,0,0,38,0
65,Mohammadpur,23.75614193,90.35677533,৯১/১০২১,19/07/2024,65,20,0,0,0,20,0,0,20,0
66,Mohammadpur,23.75614193,90.35677533,৯১/১০২১,19/07/2024,66,38,0,0,0,38,0,0,38,0
67,Mohammadpur,23.75614193,90.35677533,৯১/১০২১,19/07/2024,67,30,0,0,10,0,0,20,10,0
68,Mohammadpur,23.75614193,90.35677533,৯১/১০২১,19/07/2024,68,37,0,25,12,0,0,25,12,0
69,Mohammadpur,23.75614193,90.35677533,৯১/১০২১,19/07/2024,69,40,0,22,18,0,0,22,18,0
70,Mohammadpur,23.75614193,90.35677533,৯১/১০২১,19/07/2024,70,46,0,28,18,0,0,28,18,0
71,Mohammadpur,23.75614193,90.35677533,৯১/১০২১,19/07/2024,71,41,0,25,16,0,0,25,16,0
72,Mohammadpur,23.75614193,90.35677533,৯১/১০২১,19/07/2024,72,46,0,30,16,0,0,30,16,0
73,Mohammadpur,23.75614193,90.35677533,৯১/১০২১,19/07/2024,73,50,0,30,20,0,0,30,20,0
74,Mohammadpur,23.75614193,90.35677533,৯১/১০২১,19/07/2024,74,40,0,18,22,0,0,18,22,0
75,Mohammadpur,23.75614193,90.35677533,৯১/১০২১,19/07/2024,75,38,0,22,16,0,0,22,16,0
76,Mohammadpur,23.75614193,90.35677533,৯১/১০২১,19/07/2024,76,40,0,24,16,0,0,24,16,0
77,Mohammadpur,23.75614193,90.35677533,৯১/১০২১,19/07/2024,77,46,0,22,24,0,0,22,24,0
78,Mohammadpur,23.75614193,90.35677533,৯১/১০২১,19/07/2024,78,40,0,27,13,0,0,27,13,0
79,Mohammadpur,23.75614193,90.35677533,৯১/১০২১,19/07/2024,79,40,0,25,15,0,0,25,15,0
80,Mohammadpur,23.75614193,90.35677533,৯১/১০২১,19/07/2024,80,40,0,28,12,0,0,28,12,0
81,Mohammadpur,23.75614193,90.35677533,৯১/১০২১,19/07/2024,81,40,0,30,10,0,0,30,10,0
82,Mohammadpur,23.75614193,90.35677533,৯১/১০২১,19/07/2024,82,40,0,29,11,0,0,29,11,0
83,Mohammadpur,23.75614193,90.35677533,৯১/১০২১,19/07/2024,83,40,0,27,13,0,0,27,13,0
84,Mohammadpur,23.75614193,90.35677533,৯১/১০২১,19/07/2024,84,40,0,25,15,0,0,25,15,0
85,Mohammadpur,23.75614193,90.35677533,৯১/১০২১,19/07/2024,85,5,0,0,0,5,0,0,5,0
86,Mohammadpur,23.75614193,90.35677533,৯১/১০২১,19/07/2024,86,7,0,0,0,7,0,0,7,0
87,Mohammadpur,23.75614193,90.35677533,৯১/১০২১,19/07/2024,87,2,0,0,0,2,0,0,2,0
88,Mohammadpur,23.75614193,90.35677533,৯১/১০২১,19/07/2024,88,1,0,0,0,1,0,0,1,0
89,Mohammadpur,23.75614193,90.35677533,৯১/১০২১,19/07/2024,89,11,0,0,0,11,0,0,11,0
90,Mohammadpur,23.75614193,90.35677533,৯১/১০২১,19/07/2024,90,29,0,0,0,29,0,0,29,0
91,Mohammadpur,23.75614193,90.35677533,৯১/১০২১,19/07/2024,91,8,0,0,0,8,0,0,8,0
92,Mohammadpur,23.75614193,90.35677533,৯১/১০২১,19/07/2024,92,7,0,0,0,7,0,0,7,0
93,Mohammadpur,23.75614193,90.35677533,৯১/১০২১,19/07/2024,93,59,59,0,0,0,0,59,0,0
94,Mohammadpur,23.75614193,90.35677533,৯১/১০২১,19/07/2024,94,4,0,0,0,4,0,0,4,0
95,Mohammadpur,23.75614193,90.35677533,৯১/১০২১,19/07/2024,95,2,0,0,0,2,0,0,2,0
96,Mohammadpur,23.75614193,90.35677533,৯১/১০২১,19/07/2024,96,5,0,0,0,5,0,0,5,0
97,Mohammadpur,23.75614193,90.35677533,৯১/১০২১,19/07/2024,97,5,0,0,0,5,0,0,5,0
98,Mohammadpur,23.75614193,90.35677533,৮৯/১০১৯,19/07/2024,98,2,0,0,0,2,0,0,2,0
99,Mohammadpur,23.75614193,90.35677533,৮৯/১০১৯,19/07/2024,99,1,0,1,0,0,0,1,0,0
100,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,100,14,14,0,0,0,0,14,0,0
101,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,101,10,10,0,0,0,0,10,0,0
102,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,102,6,6,0,0,0,0,6,0,0
103,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,103,19,19,0,0,0,0,19,0,0
104,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,104,5,5,0,0,0,0,5,0,0
105,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,105,1,1,0,0,0,0,1,0,0
106,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,106,1,0,0,0,0,0,1,0,0
107,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,107,2,0,0,0,0,0,2,0,0
108,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,108,1,0,0,0,0,0,1,0,0
109,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,109,5,0,0,0,0,0,5,0,0
110,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,110,2,0,0,0,0,0,2,0,0
111,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,111,4,0,0,0,0,0,4,0,0
112,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,112,1,0,0,0,0,0,1,0,0
113,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,113,5,0,0,5,0,0,0,5,0
114,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,114,14,0,0,14,0,0,0,14,0
115,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,115,1,0,0,1,0,0,0,1,0
116,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,116,8,0,0,8,0,0,0,8,0
117,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,117,2,0,0,2,0,0,0,2,0
118,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,118,14,0,0,14,0,0,0,14,0
119,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,119,11,0,0,11,0,0,0,11,0
120,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,120,4,0,0,4,0,0,0,4,0
121,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,121,11,0,0,11,0,0,0,11,0
122,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,122,2,0,0,2,0,0,0,2,0
123,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,123,10,0,5,5,0,0,5,5,0
124,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,124,5,0,2,3,0,0,2,3,0
125,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,125,5,0,3,2,0,0,3,2,0
126,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,126,18,0,9,9,0,0,9,9,0
127,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,127,6,0,3,3,0,0,3,3,0
128,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,128,18,0,9,9,0,0,9,9,0
129,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,129,10,0,0,10,0,0,0,10,0
130,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,130,10,0,0,10,0,0,0,10,0
131,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,131,7,0,5,2,0,0,5,2,0
132,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,132,6,0,3,3,0,0,3,3,0
133,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,133,4,0,0,4,0,0,0,4,0
134,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,134,5,0,0,5,0,0,0,5,0
135,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,135,9,0,4,5,0,0,4,5,0
136,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,136,5,0,0,5,0,0,0,5,0
137,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,137,10,0,5,5,0,0,5,5,0
138,Mohammadpur,23.75614193,90.35677533,৮৭/১০১৭,19/07/2024,138,10,0,0,0,10,0,0,10,0
139,Mohammadpur,23.75614193,90.35677533,৮৬/১০১৬,20/07/2024,139,84,0,84,0,0,0,84,0,0
140,Mohammadpur,23.75614193,90.35677533,৮৬/১০১৬,20/07/2024,140,50,0,50,0,0,0,50,0,0
141,Mohammadpur,23.75614193,90.35677533,৮৬/১০১৬,20/07/2024,141,50,0,50,0,0,0,50,0,0
142,Mohammadpur,23.75614193,90.35677533,৮৬/১০১৬,20/07/2024,142,50,0,50,0,0,0,50,0,0
143,Mohammadpur,23.75614193,90.35677533,৮৬/১০১৬,20/07/2024,143,50,0,50,0,0,0,50,0,0
144,Mohammadpur,23.75614193,90.35677533,৮৬/১০১৬,20/07/2024,144,50,0,50,0,0,0,50,0,0
145,Mohammadpur,23.75614193,90.35677533,৮৬/১০১৬,20/07/2024,145,50,0,50,0,0,0,50,0,0
146,Mohammadpur,23.75614193,90.35677533,৮৬/১০১৬,20/07/2024,146,50,0,50,0,0,0,50,0,0
147,Mohammadpur,23.75614193,90.35677533,৮৬/১০১৬,20/07/2024,147,50,0,50,0,0,0,50,0,0
148,Mohammadpur,23.75614193,90.35677533,৮৬/১০১৬,20/07/2024,148,50,0,50,0,0,0,50,0,0
149,Mohammadpur,23.75614193,90.35677533,৮৬/১০১৬,20/07/2024,149,50,0,50,0,0,0,50,0,0
150,Mohammadpur,23.75614193,90.35677533,৮৬/১০১৬,20/07/2024,150,50,0,50,0,0,0,50,0,0
151,Mohammadpur,23.75614193,90.35677533,৮৬/১০১৬,20/07/2024,151,50,0,50,0,0,0,50,0,0
152,Mohammadpur,23.75614193,90.35677533,৮৬/১০১৬,20/07/2024,152,50,0,50,0,0,0,50,0,0
153,Mohammadpur,23.75614193,90.35677533,৮৬/১০১৬,20/07/2024,153,50,0,50,0,0,0,50,0,0
154,Mohammadpur,23.75614193,90.35677533,৮৬/১০১৬,20/07/2024,154,50,0,50,0,0,0,50,0,0
155,Mohammadpur,23.75614193,90.35677533,৮৬/১০১৬,20/07/2024,155,50,0,50,0,0,0,50,0,0
156,Mohammadpur,23.75614193,90.35677533,৮৬/১০১৬,20/07/2024,156,50,0,50,0,0,0,50,0,0
157,Mohammadpur,23.75614193,90.35677533,৮৬/১০১৬,20/07/2024,157,50,0,50,0,0,0,50,0,0
158,Mohammadpur,23.75614193,90.35677533,৮৬/১০১৬,20/07/2024,158,50,0,50,0,0,0,50,0,0
159,Mohammadpur,23.75614193,90.35677533,৮৬/১০১৬,20/07/2024,159,50,0,50,0,0,0,50,0,0
160,Mohammadpur,23.75614193,90.35677533,৮৮/১০১৮,18/07/2024,160,10,0,0,0,10,0,0,10,0
161,Mohammadpur,23.75614193,90.35677533,৮৮/১০১৮,18/07/2024,161,20,0,0,0,20,0,0,20,0
162,Mohammadpur,23.75614193,90.35677533,৮৮/১০১৮,18/07/2024,162,20,0,0,0,20,0,0,20,0
163,Mohammadpur,23.75614193,90.35677533,৮৮/১০১৮,18/07/2024,163,20,0,0,0,20,0,0,20,0
164,Mohammadpur,23.75614193,90.35677533,৮৮/১০১৮,18/07/2024,164,20,0,0,0,20,0,0,20,0
165,Mohammadpur,23.75614193,90.35677533,৮৮/১০১৮,18/07/2024,165,20,0,0,0,20,0,0,20,0
166,Mohammadpur,23.75614193,90.35677533,৯২/১০২২,20/07/2024,166,10,0,7,3,0,0,7,3,0
167,Mohammadpur,23.75614193,90.35677533,৯২/১০২২,20/07/2024,167,10,0,4,6,0,0,4,6,0
168,Mohammadpur,23.75614193,90.35677533,৯২/১০২২,20/07/2024,168,9,0,8,1,0,0,8,1,0
169,Mohammadpur,23.75614193,90.35677533,৯২/১০২২,20/07/2024,169,9,0,6,3,0,0,6,3,0
170,Mohammadpur,23.75614193,90.35677533,৯২/১০২২,20/07/2024,170,9,0,6,3,0,0,6,3,0
171,Mohammadpur,23.75614193,90.35677533,৯২/১০২২,20/07/2024,171,14,0,8,6,0,0,8,6,0
172,Mohammadpur,23.75614193,90.35677533,৯২/১০২২,20/07/2024,172,8,0,8,0,0,0,8,0,0
173,Mohammadpur,23.75614193,90.35677533,৯২/১০২২,20/07/2024,173,5,0,5,0,0,0,5,0,0
174,Mohammadpur,23.75614193,90.35677533,৯২/১০২২,20/07/2024,174,7,0,5,2,0,0,5,2,0
175,Mohammadpur,23.75614193,90.35677533,৯২/১০২২,20/07/2024,175,6,0,6,0,0,0,6,0,0
176,Mohammadpur,23.75614193,90.35677533,৯২/১০২২,20/07/2024,176,5,0,5,0,0,0,5,0,0
177,Mohammadpur,23.75614193,90.35677533,৯২/১০২২,20/07/2024,177,7,0,7,0,0,0,7,0,0
178,Mohammadpur,23.75614193,90.35677533,৯২/১০২২,20/07/2024,178,9,0,9,0,0,0,9,0,0
179,Mohammadpur,23.75614193,90.35677533,৯২/১০২২,20/07/2024,179,15,0,9,6,0,0,9,6,0
180,Mohammadpur,23.75614193,90.35677533,৯২/১০২২,20/07/2024,180,10,0,7,3,0,0,7,3,0
181,Mohammadpur,23.75614193,90.35677533,৯২/১০২২,20/07/2024,181,6,0,4,2,0,0,4,2,0
182,Mohammadpur,23.75614193,90.35677533,৯২/১০২২,20/07/2024,182,4,0,4,0,0,0,4,0,0
183,Mohammadpur,23.75614193,90.35677533,৯২/১০২২,20/07/2024,183,8,8,0,0,0,0,8,0,0
184,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,184,50,0,50,0,0,0,50,0,0
185,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,185,50,0,50,0,0,0,50,0,0
186,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,186,50,0,50,0,0,0,50,0,0
187,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,187,50,0,50,0,0,0,50,0,0
188,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,188,50,0,50,0,0,0,50,0,0
189,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,189,50,0,50,0,0,0,50,0,0
190,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,190,50,0,50,0,0,0,50,0,0
191,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,191,50,0,50,0,0,0,50,0,0
192,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,192,50,0,50,0,0,0,50,0,0
193,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,193,50,0,50,0,0,0,50,0,0
194,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,194,50,0,50,0,0,0,50,0,0
195,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,195,50,0,50,0,0,0,50,0,0
196,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,196,50,0,50,0,0,0,50,0,0
197,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,197,50,0,50,0,0,0,50,0,0
198,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,198,50,0,50,0,0,0,50,0,0
199,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,199,50,0,50,0,0,0,50,0,0
200,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,200,50,0,50,0,0,0,50,0,0
201,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,201,50,0,50,0,0,0,50,0,0
202,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,202,50,0,50,0,0,0,50,0,0
203,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,203,50,0,50,0,0,0,50,0,0
204,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,204,50,0,0,50,0,0,0,50,0
205,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,205,50,0,0,50,0,0,0,50,0
206,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,206,50,0,0,50,0,0,0,50,0
207,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,207,50,0,0,50,0,0,0,50,0
208,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,208,50,0,0,50,0,0,0,50,0
209,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,209,50,0,0,50,0,0,0,50,0
210,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,210,50,0,0,50,0,0,0,50,0
211,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,211,50,0,0,50,0,0,0,50,0
212,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,212,50,0,0,50,0,0,0,50,0
213,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,213,50,0,0,50,0,0,0,50,0
214,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,214,20,20,0,0,0,0,20,0,0
215,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,215,20,20,0,0,0,0,20,0,0
216,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,216,20,20,0,0,0,0,20,0,0
217,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,217,20,20,0,0,0,0,20,0,0
218,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,218,20,0,0,0,20,0,0,20,0
219,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,219,20,0,0,0,20,0,0,20,0
220,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,220,20,0,0,0,20,0,0,20,0
221,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,221,20,0,0,0,20,0,0,20,0
222,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,222,20,0,0,0,20,0,0,20,0
223,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,223,16,0,0,0,16,0,0,16,0
224,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,224,16,0,0,0,16,0,0,16,0
225,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,225,4,0,0,0,4,0,0,4,0
226,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,226,12,0,12,0,0,0,12,0,0
227,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,227,17,0,17,0,0,0,17,0,0
228,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,228,25,0,0,0,0,0,25,0,0
229,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,229,23,0,23,0,0,0,23,0,0
230,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,230,12,12,0,0,0,0,12,0,0
231,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,231,7,7,0,0,0,0,7,0,0
232,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,232,4,4,0,0,0,0,4,0,0
233,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,233,8,8,0,0,0,0,8,0,0
234,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,234,4,4,0,0,0,0,4,0,0
235,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,235,15,0,0,0,15,0,0,15,0
236,Mohammadpur,23.75614193,90.35677533,৮৫/১০১৫,19/07/2024,236,3,0,0,0,3,0,0,3,0
